,filename,dog_sig1,dog_sig2,dog_amp1,dog_amp2,dog_center,dog_image_size,dog_target_std,gabor_sigma,gabor_theta,gabor_Lambda,gabor_psi,gabor_gamma,gabor_center,gabor_image_size,gabor_target_std,dog_model_loss,gabor_model_loss,best_model
0,supRN50_conv1_21_g0_60e_e60_filter_np_arr_0,2.8913323879241943,18.643619537353516,0.2358218878507614,0.2338734120130539,-0.7235129475593567,"(21, 21)",1.0,4.606841087341309,1.4896528720855713,15.255043983459473,1.4351255893707275,1.3109289407730103,1.9011785984039307,"(21, 21)",1.0,"tensor(-4.1400, grad_fn=<NegBackward>)","tensor(-4.9649, grad_fn=<NegBackward>)",gab
1,supRN50_conv1_21_g0_60e_e60_filter_np_arr_1,0.7251433730125427,18.03203773498535,0.41947224736213684,0.06942753493785858,0.11595846712589264,"(21, 21)",1.0,3.0,2.0469627380371094,4.943233966827393,1.5231527090072632,1.881372094154358,1.6037242412567139,"(21, 21)",1.0,"tensor(-3.4395, grad_fn=<NegBackward>)","tensor(-5.0731, grad_fn=<NegBackward>)",gab
2,supRN50_conv1_21_g0_60e_e60_filter_np_arr_2,0.5594180226325989,18.478527069091797,0.43638381361961365,0.047030773013830185,1.0875171422958374,"(21, 21)",1.0,3.0,1.039427399635315,4.176626682281494,0.6719574928283691,2.2072837352752686,1.9047091007232666,"(21, 21)",1.0,"tensor(-3.7548, grad_fn=<NegBackward>)","tensor(-4.9566, grad_fn=<NegBackward>)",gab
3,supRN50_conv1_21_g0_60e_e60_filter_np_arr_3,2.3328769207000732,18.950008392333984,0.4489951431751251,-0.04574790224432945,0.5982760787010193,"(21, 21)",1.0,3.0,1.5889395475387573,15.2028169631958,-0.07423584908246994,1.2208423614501953,0.7282878756523132,"(21, 21)",1.0,"tensor(-4.7692, grad_fn=<NegBackward>)","tensor(-4.6160, grad_fn=<NegBackward>)",dog
4,supRN50_conv1_21_g0_60e_e60_filter_np_arr_4,1.5108634233474731,18.748138427734375,-0.23279306292533875,-0.062397681176662445,0.8311969637870789,"(21, 21)",1.0,3.0,1.7698596715927124,11.237709045410156,2.732163906097412,1.5437841415405273,1.462915062904358,"(21, 21)",1.0,"tensor(-4.9428, grad_fn=<NegBackward>)","tensor(-5.0515, grad_fn=<NegBackward>)",gab
5,supRN50_conv1_21_g0_60e_e60_filter_np_arr_5,0.6285603642463684,18.60427474975586,-0.21051742136478424,-0.025039780884981155,1.3771418333053589,"(21, 21)",1.0,3.0,1.945414423942566,4.331227779388428,2.9620254039764404,2.026163101196289,1.2095541954040527,"(21, 21)",1.0,"tensor(-3.7635, grad_fn=<NegBackward>)","tensor(-4.9084, grad_fn=<NegBackward>)",gab
6,supRN50_conv1_21_g0_60e_e60_filter_np_arr_6,2.582451581954956,18.720415115356445,-0.21480388939380646,-0.1593870222568512,1.37343168258667,"(21, 21)",1.0,4.54561185836792,0.01884532906115055,15.544136047363281,4.530674934387207,1.447887897491455,2.063096523284912,"(21, 21)",1.0,"tensor(-4.1549, grad_fn=<NegBackward>)","tensor(-5.1131, grad_fn=<NegBackward>)",gab
7,supRN50_conv1_21_g0_60e_e60_filter_np_arr_7,1.2747856378555298,18.784122467041016,-0.2659228444099426,-0.02629798650741577,1.6760458946228027,"(21, 21)",1.0,3.0,-0.26222145557403564,12.064960479736328,2.968297004699707,2.479581356048584,1.3672353029251099,"(21, 21)",1.0,"tensor(-5.1772, grad_fn=<NegBackward>)","tensor(-5.0699, grad_fn=<NegBackward>)",dog
8,supRN50_conv1_21_g0_60e_e60_filter_np_arr_8,3.499030113220215,18.784454345703125,-0.25420504808425903,-0.14534592628479004,-2.196735382080078,"(21, 21)",1.0,5.659060478210449,-1.5841963291168213,17.144758224487305,1.368283987045288,1.4473400115966797,2.2598276138305664,"(21, 21)",1.0,"tensor(-4.1339, grad_fn=<NegBackward>)","tensor(-5.0148, grad_fn=<NegBackward>)",gab
9,supRN50_conv1_21_g0_60e_e60_filter_np_arr_9,2.177060842514038,18.679912567138672,-0.26786917448043823,-0.14700810611248016,1.373053789138794,"(21, 21)",1.0,3.0,0.08836217224597931,13.961085319519043,2.7518532276153564,1.2646788358688354,1.8587449789047241,"(21, 21)",1.0,"tensor(-4.9470, grad_fn=<NegBackward>)","tensor(-4.9220, grad_fn=<NegBackward>)",dog
